PROGRAMA_ID;SNIES;PLAN_ESTUDIOS;PROGRAMA_ACADEMICO;FACULTAD;PERSONA_ID_FK
920;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;920
921;110967;7710;TECNOLOGÍA EN SEGURIDAD E HIGIENE OCUPACIONAL;FACULTAD DE INGENIERÍA;921
922;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;922
923;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;923
924;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;924
925;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;925
926;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;926
927;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;927
928;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;928
929;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;929
930;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;930
931;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;931
932;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;932
933;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;933
934;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;934
935;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;935
936;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;936
937;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;937
938;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;938
939;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;939
940;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;940
941;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;941
942;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;942
943;1749;310;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;943
944;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;944
945;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;945
946;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;946
947;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;947
948;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;948
949;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;949
950;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;950
951;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;951
952;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;952
953;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;953
954;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;954
955;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;955
956;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;956
957;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;957
958;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;958
959;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;959
960;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;960
961;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;961
962;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;962
963;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;963
964;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;964
965;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;965
966;110348;7610;INGENIERÍA EN AUTOMATIZACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;966
967;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;967
968;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;968
969;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;969
970;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;970
971;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;971
972;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;972
973;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;973
974;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;974
975;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;975
976;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;976
977;1751;113;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;977
978;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;978
979;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;979
980;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;980
981;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;981
982;1749;310;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;982
983;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;983
984;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;984
985;1749;310;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;985
986;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;986
987;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;987
988;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;988
989;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;989
990;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;990
991;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;991
992;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;992
993;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;993
994;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;994
995;108246;6910;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;FACULTAD DE INGENIERÍA;995
996;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;996
997;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;997
998;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;998
999;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;999
1000;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1000
1001;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1001
1002;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1002
1003;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1003
1004;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1004
1005;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1005
1006;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1006
1007;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1007
1008;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1008
1009;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1009
1010;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;1010
1011;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1011
1012;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1012
1013;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1013
1014;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1014
1015;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1015
1016;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1016
1017;101886;3712;TECNOLOGÍA EN GESTIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1017
1018;102621;6410;TECNOLOGÍA EN QUÍMICA INDUSTRIAL Y DE LABORATORIO;FACULTAD DE CIENCIAS BÁSICAS SOCIALES Y HUMANAS;1018
1019;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1019
1020;2541;9109;INGENIERÍA EN INSTRUMENTACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;1020
1021;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1021
1022;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1022
1023;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1023
1024;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1024
1025;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1025
1026;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1026
1027;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1027
1028;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1028
1029;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1029
1030;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1030
1031;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1031
1032;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1032
1033;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1033
1034;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1034
1035;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1035
1036;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1036
1037;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1037
1038;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1038
1039;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1039
1040;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1040
1041;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1041
1042;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1042
1043;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1043
1044;2937;9210;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1044
1045;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1045
1046;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1046
1047;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1047
1048;101952;6210;TECNOLOGÍA EN GESTIÓN AEROPORTUARIA;FACULTAD DE ADMINISTRACIÓN;1048
1049;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1049
1050;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1050
1051;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1051
1052;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1052
1053;2714;1110;TECNOLOGÍA EN SEGURIDAD E HIGIENE OCUPACIONAL;FACULTAD DE INGENIERÍA;1053
1054;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1054
1055;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1055
1056;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1056
1057;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1057
1058;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1058
1059;111331;7910;TECNOLOGÍA EN PRODUCCIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1059
1060;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1060
1061;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1061
1062;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1062
1063;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1063
1064;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1064
1065;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1065
1066;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1066
1067;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1067
1068;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1068
1069;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1069
1070;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1070
1071;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1071
1072;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1072
1073;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1073
1074;90490;710;TECNOLOGÍA EN LOGÍSTICA;FACULTAD DE ADMINISTRACIÓN;1074
1075;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1075
1076;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1076
1077;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1077
1078;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1078
1079;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1079
1080;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1080
1081;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1081
1082;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1082
1083;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1083
1084;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1084
1085;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1085
1086;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1086
1087;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1087
1088;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1088
1089;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1089
1090;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1090
1091;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1091
1092;108803;7010;TECNOLOGÍA EN PRODUCCIÓN DE EVENTOS;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1092
1093;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1093
1094;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1094
1095;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1095
1096;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1096
1097;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1097
1098;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1098
1099;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1099
1100;110967;7710;TECNOLOGÍA EN SEGURIDAD E HIGIENE OCUPACIONAL;FACULTAD DE INGENIERÍA;1100
1101;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1101
1102;105388;112;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1102
1103;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;1103
1104;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1104
1105;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1105
1106;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1106
1107;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1107
1108;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1108
1109;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1109
1110;108727;8409;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1110
1111;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1111
1112;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1112
1113;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1113
1114;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1114
1115;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1115
1116;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1116
1117;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;1117
1118;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;1118
1119;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1119
1120;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;1120
1121;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1121
1122;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1122
1123;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1123
1124;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1124
1125;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1125
1126;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1126
1127;1752;410;TECNOLOGÍA EN INSTRUMENTACIÓN INDUSTRIAL;FACULTAD DE INGENIERÍA;1127
1128;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1128
1129;2541;9109;INGENIERÍA EN INSTRUMENTACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;1129
1130;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1130
1131;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1131
1132;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1132
1133;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1133
1134;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1134
1135;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1135
1136;111348;6610;TECNOLOGÍA EN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1136
1137;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1137
1138;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1138
1139;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1139
1140;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1140
1141;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1141
1142;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1142
1143;1749;310;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;1143
1144;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1144
1145;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1145
1146;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1146
1147;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1147
